date,score,country,term,translated_term,score_difference
2020-10-11,69,uk,pasta,pasta,14.0
2020-10-18,68,uk,pasta,pasta,11.0
2020-10-25,65,uk,pasta,pasta,11.0
2020-11-01,66,uk,pasta,pasta,9.0
2018-11-04,63,nl,beans,bonen,
2018-11-11,64,nl,beans,bonen,
2018-11-18,69,nl,beans,bonen,
2018-11-25,67,nl,beans,bonen,
2018-12-02,66,nl,beans,bonen,
2018-12-09,71,nl,beans,bonen,
2018-12-16,69,nl,beans,bonen,
2018-12-23,71,nl,beans,bonen,
2018-12-30,73,nl,beans,bonen,
2019-01-06,65,nl,beans,bonen,
2019-01-13,81,nl,beans,bonen,
2019-01-20,71,nl,beans,bonen,
2019-01-27,69,nl,beans,bonen,
2019-02-03,67,nl,beans,bonen,
2019-02-10,69,nl,beans,bonen,
2019-02-17,51,nl,beans,bonen,
2019-02-24,47,nl,beans,bonen,
2019-03-03,63,nl,beans,bonen,
2019-03-10,73,nl,beans,bonen,
2019-03-17,61,nl,beans,bonen,
2019-03-24,52,nl,beans,bonen,
2019-03-31,65,nl,beans,bonen,
2019-04-07,55,nl,beans,bonen,
2019-04-14,48,nl,beans,bonen,
2019-04-21,50,nl,beans,bonen,
2019-04-28,64,nl,beans,bonen,
2019-05-05,60,nl,beans,bonen,
2019-05-12,58,nl,beans,bonen,
2019-05-19,59,nl,beans,bonen,
2019-05-26,70,nl,beans,bonen,
2019-06-02,60,nl,beans,bonen,
2019-06-09,63,nl,beans,bonen,
2019-06-16,53,nl,beans,bonen,
2019-06-23,45,nl,beans,bonen,
2019-06-30,37,nl,beans,bonen,
2019-07-07,52,nl,beans,bonen,
2019-07-14,56,nl,beans,bonen,
2019-07-21,47,nl,beans,bonen,
2019-07-28,53,nl,beans,bonen,
2019-08-04,63,nl,beans,bonen,
2019-08-11,69,nl,beans,bonen,
2019-08-18,78,nl,beans,bonen,
2019-08-25,59,nl,beans,bonen,
2019-09-01,62,nl,beans,bonen,
2019-09-08,69,nl,beans,bonen,
2019-09-15,67,nl,beans,bonen,
2019-09-22,72,nl,beans,bonen,
2019-09-29,71,nl,beans,bonen,
2019-10-06,49,nl,beans,bonen,
2019-10-13,66,nl,beans,bonen,
2019-10-20,68,nl,beans,bonen,
2019-10-27,72,nl,beans,bonen,
2019-11-03,70,nl,beans,bonen,7.0
2019-11-10,70,nl,beans,bonen,6.0
2019-11-17,71,nl,beans,bonen,2.0
2019-11-24,72,nl,beans,bonen,5.0
2019-12-01,57,nl,beans,bonen,-9.0
2019-12-08,74,nl,beans,bonen,3.0
2019-12-15,62,nl,beans,bonen,-7.0
2019-12-22,62,nl,beans,bonen,-9.0
2019-12-29,71,nl,beans,bonen,-2.0
2020-01-05,77,nl,beans,bonen,12.0
2020-01-12,79,nl,beans,bonen,-2.0
2020-01-19,77,nl,beans,bonen,6.0
2020-01-26,80,nl,beans,bonen,11.0
2020-02-02,74,nl,beans,bonen,7.0
2020-02-09,71,nl,beans,bonen,2.0
2020-02-16,75,nl,beans,bonen,24.0
2020-02-23,74,nl,beans,bonen,27.0
2020-03-01,69,nl,beans,bonen,6.0
2020-03-08,71,nl,beans,bonen,-2.0
2020-03-15,73,nl,beans,bonen,12.0
2020-03-22,81,nl,beans,bonen,29.0
2020-03-29,91,nl,beans,bonen,26.0
2020-04-05,83,nl,beans,bonen,28.0
2020-04-12,85,nl,beans,bonen,37.0
2020-04-19,81,nl,beans,bonen,31.0
2020-04-26,100,nl,beans,bonen,36.0
2020-05-03,83,nl,beans,bonen,23.0
2020-05-10,88,nl,beans,bonen,30.0
2020-05-17,79,nl,beans,bonen,20.0
2020-05-24,69,nl,beans,bonen,-1.0
2020-05-31,70,nl,beans,bonen,10.0
2020-06-07,72,nl,beans,bonen,9.0
2020-06-14,73,nl,beans,bonen,20.0
2020-06-21,55,nl,beans,bonen,10.0
2020-06-28,70,nl,beans,bonen,33.0
2020-07-05,67,nl,beans,bonen,15.0
2020-07-12,65,nl,beans,bonen,9.0
2020-07-19,73,nl,beans,bonen,26.0
2020-07-26,82,nl,beans,bonen,29.0
2020-08-02,69,nl,beans,bonen,6.0
2020-08-09,61,nl,beans,bonen,-8.0
2020-08-16,63,nl,beans,bonen,-15.0
2020-08-23,71,nl,beans,bonen,12.0
2020-08-30,71,nl,beans,bonen,9.0
2020-09-06,71,nl,beans,bonen,2.0
2020-09-13,68,nl,beans,bonen,1.0
2020-09-20,72,nl,beans,bonen,0.0
2020-09-27,83,nl,beans,bonen,12.0
2020-10-04,88,nl,beans,bonen,39.0
2020-10-11,94,nl,beans,bonen,28.0
2020-10-18,88,nl,beans,bonen,20.0
2020-10-25,86,nl,beans,bonen,14.0
2020-11-01,80,nl,beans,bonen,10.0
2018-11-04,2,uk,facemask,facemask,
2018-11-11,2,uk,facemask,facemask,
2018-11-18,2,uk,facemask,facemask,
2018-11-25,2,uk,facemask,facemask,
2018-12-02,2,uk,facemask,facemask,
2018-12-09,2,uk,facemask,facemask,
2018-12-16,3,uk,facemask,facemask,
2018-12-23,2,uk,facemask,facemask,
2018-12-30,3,uk,facemask,facemask,
2019-01-06,3,uk,facemask,facemask,
2019-01-13,2,uk,facemask,facemask,
2019-01-20,2,uk,facemask,facemask,
2019-01-27,2,uk,facemask,facemask,
2019-02-03,2,uk,facemask,facemask,
2019-02-10,2,uk,facemask,facemask,
2019-02-17,3,uk,facemask,facemask,
2019-02-24,2,uk,facemask,facemask,
2019-03-03,2,uk,facemask,facemask,
2019-03-10,2,uk,facemask,facemask,
2019-03-17,2,uk,facemask,facemask,
2019-03-24,2,uk,facemask,facemask,
2019-03-31,2,uk,facemask,facemask,
2019-04-07,2,uk,facemask,facemask,
2019-04-14,2,uk,facemask,facemask,
2019-04-21,2,uk,facemask,facemask,
2019-04-28,2,uk,facemask,facemask,
2019-05-05,2,uk,facemask,facemask,
2019-05-12,2,uk,facemask,facemask,
2019-05-19,2,uk,facemask,facemask,
2019-05-26,2,uk,facemask,facemask,
2019-06-02,2,uk,facemask,facemask,
2019-06-09,2,uk,facemask,facemask,
2019-06-16,2,uk,facemask,facemask,
2019-06-23,2,uk,facemask,facemask,
2019-06-30,2,uk,facemask,facemask,
2019-07-07,2,uk,facemask,facemask,
2019-07-14,2,uk,facemask,facemask,
2019-07-21,2,uk,facemask,facemask,
2019-07-28,2,uk,facemask,facemask,
2019-08-04,2,uk,facemask,facemask,
2019-08-11,2,uk,facemask,facemask,
2019-08-18,2,uk,facemask,facemask,
2019-08-25,2,uk,facemask,facemask,
2019-09-01,2,uk,facemask,facemask,
2019-09-08,2,uk,facemask,facemask,
2019-09-15,2,uk,facemask,facemask,
2019-09-22,2,uk,facemask,facemask,
2019-09-29,2,uk,facemask,facemask,
2019-10-06,2,uk,facemask,facemask,
2019-10-13,2,uk,facemask,facemask,
2019-10-20,2,uk,facemask,facemask,
2019-10-27,3,uk,facemask,facemask,
2019-11-03,2,uk,facemask,facemask,0.0
2019-11-10,2,uk,facemask,facemask,0.0
2019-11-17,3,uk,facemask,facemask,1.0
2019-11-24,2,uk,facemask,facemask,0.0
2019-12-01,3,uk,facemask,facemask,1.0
2019-12-08,3,uk,facemask,facemask,1.0
2019-12-15,3,uk,facemask,facemask,0.0
2019-12-22,2,uk,facemask,facemask,0.0
2019-12-29,3,uk,facemask,facemask,0.0
2020-01-05,2,uk,facemask,facemask,-1.0
2020-01-12,2,uk,facemask,facemask,0.0
2020-01-19,4,uk,facemask,facemask,2.0
2020-01-26,9,uk,facemask,facemask,7.0
2020-02-02,6,uk,facemask,facemask,4.0
2020-02-09,6,uk,facemask,facemask,4.0
2020-02-16,3,uk,facemask,facemask,0.0
2020-02-23,11,uk,facemask,facemask,9.0
2020-03-01,10,uk,facemask,facemask,8.0
2020-03-08,10,uk,facemask,facemask,8.0
2020-03-15,14,uk,facemask,facemask,12.0
2020-03-22,18,uk,facemask,facemask,16.0
2020-03-29,22,uk,facemask,facemask,20.0
2020-04-05,17,uk,facemask,facemask,15.0
2020-04-12,22,uk,facemask,facemask,20.0
2020-04-19,24,uk,facemask,facemask,22.0
2020-04-26,30,uk,facemask,facemask,28.0
2020-05-03,26,uk,facemask,facemask,24.0
2020-05-10,46,uk,facemask,facemask,44.0
2020-05-17,24,uk,facemask,facemask,22.0
2020-05-24,17,uk,facemask,facemask,15.0
2020-05-31,34,uk,facemask,facemask,32.0
2020-06-07,32,uk,facemask,facemask,30.0
2020-06-14,29,uk,facemask,facemask,27.0
2020-06-21,20,uk,facemask,facemask,18.0
2020-06-28,25,uk,facemask,facemask,23.0
2020-07-05,34,uk,facemask,facemask,32.0
2020-07-12,100,uk,facemask,facemask,98.0
2020-07-19,75,uk,facemask,facemask,73.0
2020-07-26,44,uk,facemask,facemask,42.0
2020-08-02,32,uk,facemask,facemask,30.0
2020-08-09,23,uk,facemask,facemask,21.0
2020-08-16,20,uk,facemask,facemask,18.0
2020-08-23,24,uk,facemask,facemask,22.0
2020-08-30,21,uk,facemask,facemask,19.0
2020-09-06,19,uk,facemask,facemask,17.0
2020-09-13,19,uk,facemask,facemask,17.0
2020-09-20,27,uk,facemask,facemask,25.0
2020-09-27,22,uk,facemask,facemask,20.0
2020-10-04,19,uk,facemask,facemask,17.0
2020-10-11,18,uk,facemask,facemask,16.0
2020-10-18,16,uk,facemask,facemask,14.0
2020-10-25,18,uk,facemask,facemask,15.0
2020-11-01,16,uk,facemask,facemask,14.0
2018-11-04,2,ger,toiletpaper,toilettenpapier,
2018-11-11,2,ger,toiletpaper,toilettenpapier,
2018-11-18,2,ger,toiletpaper,toilettenpapier,
2018-11-25,2,ger,toiletpaper,toilettenpapier,
2018-12-02,2,ger,toiletpaper,toilettenpapier,
2018-12-09,1,ger,toiletpaper,toilettenpapier,
2018-12-16,2,ger,toiletpaper,toilettenpapier,
2018-12-23,2,ger,toiletpaper,toilettenpapier,
2018-12-30,2,ger,toiletpaper,toilettenpapier,
2019-01-06,5,ger,toiletpaper,toilettenpapier,
2019-01-13,3,ger,toiletpaper,toilettenpapier,
2019-01-20,2,ger,toiletpaper,toilettenpapier,
2019-01-27,3,ger,toiletpaper,toilettenpapier,
2019-02-03,2,ger,toiletpaper,toilettenpapier,
2019-02-10,2,ger,toiletpaper,toilettenpapier,
2019-02-17,2,ger,toiletpaper,toilettenpapier,
2019-02-24,2,ger,toiletpaper,toilettenpapier,
2019-03-03,2,ger,toiletpaper,toilettenpapier,
2019-03-10,2,ger,toiletpaper,toilettenpapier,
2019-03-17,2,ger,toiletpaper,toilettenpapier,
2019-03-24,2,ger,toiletpaper,toilettenpapier,
2019-03-31,2,ger,toiletpaper,toilettenpapier,
2019-04-07,2,ger,toiletpaper,toilettenpapier,
2019-04-14,2,ger,toiletpaper,toilettenpapier,
2019-04-21,2,ger,toiletpaper,toilettenpapier,
2019-04-28,2,ger,toiletpaper,toilettenpapier,
2019-05-05,2,ger,toiletpaper,toilettenpapier,
2019-05-12,1,ger,toiletpaper,toilettenpapier,
2019-05-19,2,ger,toiletpaper,toilettenpapier,
2019-05-26,2,ger,toiletpaper,toilettenpapier,
2019-06-02,2,ger,toiletpaper,toilettenpapier,
2019-06-09,1,ger,toiletpaper,toilettenpapier,
2019-06-16,1,ger,toiletpaper,toilettenpapier,
2019-06-23,2,ger,toiletpaper,toilettenpapier,
2019-06-30,2,ger,toiletpaper,toilettenpapier,
2019-07-07,2,ger,toiletpaper,toilettenpapier,
2019-07-14,2,ger,toiletpaper,toilettenpapier,
2019-07-21,2,ger,toiletpaper,toilettenpapier,
2019-07-28,2,ger,toiletpaper,toilettenpapier,
2019-08-04,2,ger,toiletpaper,toilettenpapier,
2019-08-11,2,ger,toiletpaper,toilettenpapier,
2019-08-18,2,ger,toiletpaper,toilettenpapier,
2019-08-25,2,ger,toiletpaper,toilettenpapier,
2019-09-01,2,ger,toiletpaper,toilettenpapier,
2019-09-08,2,ger,toiletpaper,toilettenpapier,
2019-09-15,2,ger,toiletpaper,toilettenpapier,
2019-09-22,2,ger,toiletpaper,toilettenpapier,
2019-09-29,2,ger,toiletpaper,toilettenpapier,
2019-10-06,2,ger,toiletpaper,toilettenpapier,
2019-10-13,2,ger,toiletpaper,toilettenpapier,
2019-10-20,1,ger,toiletpaper,toilettenpapier,
2019-10-27,2,ger,toiletpaper,toilettenpapier,
2019-11-03,2,ger,toiletpaper,toilettenpapier,0.0
2019-11-10,2,ger,toiletpaper,toilettenpapier,0.0
2019-11-17,2,ger,toiletpaper,toilettenpapier,0.0
2019-11-24,1,ger,toiletpaper,toilettenpapier,-1.0
2019-12-01,2,ger,toiletpaper,toilettenpapier,0.0
2019-12-08,2,ger,toiletpaper,toilettenpapier,1.0
2019-12-15,2,ger,toiletpaper,toilettenpapier,0.0
2019-12-22,1,ger,toiletpaper,toilettenpapier,-1.0
2019-12-29,2,ger,toiletpaper,toilettenpapier,0.0
2020-01-05,2,ger,toiletpaper,toilettenpapier,-3.0
2020-01-12,1,ger,toiletpaper,toilettenpapier,-2.0
2020-01-19,2,ger,toiletpaper,toilettenpapier,0.0
2020-01-26,2,ger,toiletpaper,toilettenpapier,-1.0
2020-02-02,1,ger,toiletpaper,toilettenpapier,-1.0
2020-02-09,2,ger,toiletpaper,toilettenpapier,0.0
2020-02-16,2,ger,toiletpaper,toilettenpapier,0.0
2020-02-23,2,ger,toiletpaper,toilettenpapier,0.0
2020-03-01,8,ger,toiletpaper,toilettenpapier,6.0
2020-03-08,20,ger,toiletpaper,toilettenpapier,18.0
2020-03-15,100,ger,toiletpaper,toilettenpapier,98.0
2020-03-22,73,ger,toiletpaper,toilettenpapier,71.0
2020-03-29,42,ger,toiletpaper,toilettenpapier,40.0
2020-04-05,20,ger,toiletpaper,toilettenpapier,18.0
2020-04-12,10,ger,toiletpaper,toilettenpapier,8.0
2020-04-19,7,ger,toiletpaper,toilettenpapier,5.0
2020-04-26,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-03,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-10,3,ger,toiletpaper,toilettenpapier,2.0
2020-05-17,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-24,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-31,2,ger,toiletpaper,toilettenpapier,0.0
2020-06-07,2,ger,toiletpaper,toilettenpapier,1.0
2020-06-14,2,ger,toiletpaper,toilettenpapier,1.0
2020-06-21,2,ger,toiletpaper,toilettenpapier,0.0
2020-06-28,2,ger,toiletpaper,toilettenpapier,0.0
2020-07-05,3,ger,toiletpaper,toilettenpapier,1.0
2020-07-12,2,ger,toiletpaper,toilettenpapier,0.0
2020-07-19,2,ger,toiletpaper,toilettenpapier,0.0
2020-07-26,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-02,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-09,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-16,1,ger,toiletpaper,toilettenpapier,-1.0
2020-08-23,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-30,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-06,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-13,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-20,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-27,2,ger,toiletpaper,toilettenpapier,0.0
2020-10-04,2,ger,toiletpaper,toilettenpapier,0.0
2020-10-11,6,ger,toiletpaper,toilettenpapier,4.0
2020-10-18,13,ger,toiletpaper,toilettenpapier,12.0
2020-10-25,6,ger,toiletpaper,toilettenpapier,4.0
2020-11-01,3,ger,toiletpaper,toilettenpapier,1.0
2018-11-04,2,uk,grocerydelivery,grocerydelivery,
2018-11-11,2,uk,grocerydelivery,grocerydelivery,
2018-11-18,2,uk,grocerydelivery,grocerydelivery,
2018-11-25,3,uk,grocerydelivery,grocerydelivery,
2018-12-02,3,uk,grocerydelivery,grocerydelivery,
2018-12-09,2,uk,grocerydelivery,grocerydelivery,
2018-12-16,3,uk,grocerydelivery,grocerydelivery,
2018-12-23,1,uk,grocerydelivery,grocerydelivery,
2018-12-30,2,uk,grocerydelivery,grocerydelivery,
2019-01-06,3,uk,grocerydelivery,grocerydelivery,
2019-01-13,3,uk,grocerydelivery,grocerydelivery,
2019-01-20,2,uk,grocerydelivery,grocerydelivery,
2019-01-27,3,uk,grocerydelivery,grocerydelivery,
2019-02-03,3,uk,grocerydelivery,grocerydelivery,
2019-02-10,3,uk,grocerydelivery,grocerydelivery,
2019-02-17,2,uk,grocerydelivery,grocerydelivery,
2019-02-24,2,uk,grocerydelivery,grocerydelivery,
2019-03-03,3,uk,grocerydelivery,grocerydelivery,
2019-03-10,3,uk,grocerydelivery,grocerydelivery,
2019-03-17,2,uk,grocerydelivery,grocerydelivery,
2019-03-24,3,uk,grocerydelivery,grocerydelivery,
2019-03-31,2,uk,grocerydelivery,grocerydelivery,
2019-04-07,2,uk,grocerydelivery,grocerydelivery,
2019-04-14,3,uk,grocerydelivery,grocerydelivery,
2019-04-21,2,uk,grocerydelivery,grocerydelivery,
2019-04-28,3,uk,grocerydelivery,grocerydelivery,
2019-05-05,2,uk,grocerydelivery,grocerydelivery,
2019-05-12,2,uk,grocerydelivery,grocerydelivery,
2019-05-19,1,uk,grocerydelivery,grocerydelivery,
2019-05-26,2,uk,grocerydelivery,grocerydelivery,
2019-06-02,3,uk,grocerydelivery,grocerydelivery,
2019-06-09,2,uk,grocerydelivery,grocerydelivery,
2019-06-16,3,uk,grocerydelivery,grocerydelivery,
2019-06-23,3,uk,grocerydelivery,grocerydelivery,
2019-06-30,3,uk,grocerydelivery,grocerydelivery,
2019-07-07,3,uk,grocerydelivery,grocerydelivery,
2019-07-14,2,uk,grocerydelivery,grocerydelivery,
2019-07-21,2,uk,grocerydelivery,grocerydelivery,
2019-07-28,3,uk,grocerydelivery,grocerydelivery,
2019-08-04,3,uk,grocerydelivery,grocerydelivery,
2019-08-11,3,uk,grocerydelivery,grocerydelivery,
2019-08-18,3,uk,grocerydelivery,grocerydelivery,
2019-08-25,3,uk,grocerydelivery,grocerydelivery,
2019-09-01,3,uk,grocerydelivery,grocerydelivery,
2019-09-08,3,uk,grocerydelivery,grocerydelivery,
2019-09-15,3,uk,grocerydelivery,grocerydelivery,
2019-09-22,2,uk,grocerydelivery,grocerydelivery,
2019-09-29,3,uk,grocerydelivery,grocerydelivery,
2019-10-06,3,uk,grocerydelivery,grocerydelivery,
2019-10-13,3,uk,grocerydelivery,grocerydelivery,
2019-10-20,4,uk,grocerydelivery,grocerydelivery,
2019-10-27,3,uk,grocerydelivery,grocerydelivery,
2019-11-03,2,uk,grocerydelivery,grocerydelivery,0.0
2019-11-10,4,uk,grocerydelivery,grocerydelivery,2.0
2019-11-17,4,uk,grocerydelivery,grocerydelivery,2.0
2019-11-24,3,uk,grocerydelivery,grocerydelivery,0.0
2019-12-01,3,uk,grocerydelivery,grocerydelivery,0.0
2019-12-08,3,uk,grocerydelivery,grocerydelivery,1.0
2019-12-15,5,uk,grocerydelivery,grocerydelivery,2.0
2019-12-22,3,uk,grocerydelivery,grocerydelivery,2.0
2019-12-29,4,uk,grocerydelivery,grocerydelivery,2.0
2020-01-05,4,uk,grocerydelivery,grocerydelivery,1.0
2020-01-12,3,uk,grocerydelivery,grocerydelivery,0.0
2020-01-19,3,uk,grocerydelivery,grocerydelivery,1.0
2020-01-26,4,uk,grocerydelivery,grocerydelivery,1.0
2020-02-02,3,uk,grocerydelivery,grocerydelivery,0.0
2020-02-09,5,uk,grocerydelivery,grocerydelivery,2.0
2020-02-16,4,uk,grocerydelivery,grocerydelivery,2.0
2020-02-23,3,uk,grocerydelivery,grocerydelivery,1.0
2020-03-01,5,uk,grocerydelivery,grocerydelivery,2.0
2020-03-08,9,uk,grocerydelivery,grocerydelivery,6.0
2020-03-15,43,uk,grocerydelivery,grocerydelivery,41.0
2020-03-22,100,uk,grocerydelivery,grocerydelivery,97.0
2020-03-29,63,uk,grocerydelivery,grocerydelivery,61.0
2020-04-05,39,uk,grocerydelivery,grocerydelivery,37.0
2020-04-12,32,uk,grocerydelivery,grocerydelivery,29.0
2020-04-19,22,uk,grocerydelivery,grocerydelivery,20.0
2020-04-26,16,uk,grocerydelivery,grocerydelivery,13.0
2020-05-03,11,uk,grocerydelivery,grocerydelivery,9.0
2020-05-10,12,uk,grocerydelivery,grocerydelivery,10.0
2020-05-17,9,uk,grocerydelivery,grocerydelivery,8.0
2020-05-24,8,uk,grocerydelivery,grocerydelivery,6.0
2020-05-31,8,uk,grocerydelivery,grocerydelivery,5.0
2020-06-07,6,uk,grocerydelivery,grocerydelivery,4.0
2020-06-14,7,uk,grocerydelivery,grocerydelivery,4.0
2020-06-21,6,uk,grocerydelivery,grocerydelivery,3.0
2020-06-28,4,uk,grocerydelivery,grocerydelivery,1.0
2020-07-05,5,uk,grocerydelivery,grocerydelivery,2.0
2020-07-12,3,uk,grocerydelivery,grocerydelivery,1.0
2020-07-19,5,uk,grocerydelivery,grocerydelivery,3.0
2020-07-26,6,uk,grocerydelivery,grocerydelivery,3.0
2020-08-02,6,uk,grocerydelivery,grocerydelivery,3.0
2020-08-09,5,uk,grocerydelivery,grocerydelivery,2.0
2020-08-16,5,uk,grocerydelivery,grocerydelivery,2.0
2020-08-23,7,uk,grocerydelivery,grocerydelivery,4.0
2020-08-30,8,uk,grocerydelivery,grocerydelivery,5.0
2020-09-06,7,uk,grocerydelivery,grocerydelivery,4.0
2020-09-13,5,uk,grocerydelivery,grocerydelivery,2.0
2020-09-20,8,uk,grocerydelivery,grocerydelivery,6.0
2020-09-27,9,uk,grocerydelivery,grocerydelivery,6.0
2020-10-04,9,uk,grocerydelivery,grocerydelivery,6.0
2020-10-11,7,uk,grocerydelivery,grocerydelivery,4.0
2020-10-18,6,uk,grocerydelivery,grocerydelivery,2.0
2020-10-25,6,uk,grocerydelivery,grocerydelivery,3.0
2020-11-01,9,uk,grocerydelivery,grocerydelivery,7.0
2018-11-04,2,ger,handsanitizer,desinfektionsmittel,
2018-11-11,2,ger,handsanitizer,desinfektionsmittel,
2018-11-18,1,ger,handsanitizer,desinfektionsmittel,
2018-11-25,2,ger,handsanitizer,desinfektionsmittel,
2018-12-02,1,ger,handsanitizer,desinfektionsmittel,
2018-12-09,1,ger,handsanitizer,desinfektionsmittel,
2018-12-16,1,ger,handsanitizer,desinfektionsmittel,
2018-12-23,1,ger,handsanitizer,desinfektionsmittel,
2018-12-30,1,ger,handsanitizer,desinfektionsmittel,
2019-01-06,1,ger,handsanitizer,desinfektionsmittel,
2019-01-13,1,ger,handsanitizer,desinfektionsmittel,
2019-01-20,1,ger,handsanitizer,desinfektionsmittel,
2019-01-27,2,ger,handsanitizer,desinfektionsmittel,
2019-02-03,2,ger,handsanitizer,desinfektionsmittel,
2019-02-10,2,ger,handsanitizer,desinfektionsmittel,
2019-02-17,2,ger,handsanitizer,desinfektionsmittel,
2019-02-24,1,ger,handsanitizer,desinfektionsmittel,
2019-03-03,2,ger,handsanitizer,desinfektionsmittel,
2019-03-10,1,ger,handsanitizer,desinfektionsmittel,
2019-03-17,1,ger,handsanitizer,desinfektionsmittel,
2019-03-24,2,ger,handsanitizer,desinfektionsmittel,
2019-03-31,1,ger,handsanitizer,desinfektionsmittel,
2019-04-07,1,ger,handsanitizer,desinfektionsmittel,
2019-04-14,1,ger,handsanitizer,desinfektionsmittel,
2019-04-21,1,ger,handsanitizer,desinfektionsmittel,
2019-04-28,1,ger,handsanitizer,desinfektionsmittel,
2019-05-05,2,ger,handsanitizer,desinfektionsmittel,
2019-05-12,1,ger,handsanitizer,desinfektionsmittel,
2019-05-19,1,ger,handsanitizer,desinfektionsmittel,
2019-05-26,1,ger,handsanitizer,desinfektionsmittel,
2019-06-02,1,ger,handsanitizer,desinfektionsmittel,
2019-06-09,1,ger,handsanitizer,desinfektionsmittel,
2019-06-16,1,ger,handsanitizer,desinfektionsmittel,
2019-06-23,2,ger,handsanitizer,desinfektionsmittel,
2019-06-30,1,ger,handsanitizer,desinfektionsmittel,
2019-07-07,1,ger,handsanitizer,desinfektionsmittel,
2019-07-14,2,ger,handsanitizer,desinfektionsmittel,
2019-07-21,2,ger,handsanitizer,desinfektionsmittel,
2019-07-28,2,ger,handsanitizer,desinfektionsmittel,
2019-08-04,1,ger,handsanitizer,desinfektionsmittel,
2019-08-11,1,ger,handsanitizer,desinfektionsmittel,
2019-08-18,1,ger,handsanitizer,desinfektionsmittel,
2019-08-25,1,ger,handsanitizer,desinfektionsmittel,
2019-09-01,1,ger,handsanitizer,desinfektionsmittel,
2019-09-08,1,ger,handsanitizer,desinfektionsmittel,
2019-09-15,1,ger,handsanitizer,desinfektionsmittel,
2019-09-22,2,ger,handsanitizer,desinfektionsmittel,
2019-09-29,1,ger,handsanitizer,desinfektionsmittel,
2019-10-06,2,ger,handsanitizer,desinfektionsmittel,
2019-10-13,2,ger,handsanitizer,desinfektionsmittel,
2019-10-20,2,ger,handsanitizer,desinfektionsmittel,
2019-10-27,2,ger,handsanitizer,desinfektionsmittel,
2019-11-03,2,ger,handsanitizer,desinfektionsmittel,0.0
2019-11-10,2,ger,handsanitizer,desinfektionsmittel,0.0
2019-11-17,2,ger,handsanitizer,desinfektionsmittel,1.0
2019-11-24,2,ger,handsanitizer,desinfektionsmittel,0.0
2019-12-01,2,ger,handsanitizer,desinfektionsmittel,1.0
2019-12-08,1,ger,handsanitizer,desinfektionsmittel,0.0
2019-12-15,1,ger,handsanitizer,desinfektionsmittel,0.0
2019-12-22,1,ger,handsanitizer,desinfektionsmittel,0.0
2019-12-29,1,ger,handsanitizer,desinfektionsmittel,0.0
2020-01-05,2,ger,handsanitizer,desinfektionsmittel,1.0
2020-01-12,1,ger,handsanitizer,desinfektionsmittel,0.0
2020-01-19,2,ger,handsanitizer,desinfektionsmittel,1.0
2020-01-26,4,ger,handsanitizer,desinfektionsmittel,2.0
2020-02-02,4,ger,handsanitizer,desinfektionsmittel,2.0
2020-02-09,3,ger,handsanitizer,desinfektionsmittel,1.0
2020-02-16,2,ger,handsanitizer,desinfektionsmittel,0.0
2020-02-23,72,ger,handsanitizer,desinfektionsmittel,71.0
2020-03-01,91,ger,handsanitizer,desinfektionsmittel,89.0
2020-03-08,93,ger,handsanitizer,desinfektionsmittel,92.0
2020-03-15,100,ger,handsanitizer,desinfektionsmittel,99.0
2020-03-22,58,ger,handsanitizer,desinfektionsmittel,56.0
2020-03-29,33,ger,handsanitizer,desinfektionsmittel,32.0
2020-04-05,20,ger,handsanitizer,desinfektionsmittel,19.0
2020-04-12,21,ger,handsanitizer,desinfektionsmittel,20.0
2020-04-19,38,ger,handsanitizer,desinfektionsmittel,37.0
2020-04-26,27,ger,handsanitizer,desinfektionsmittel,26.0
2020-05-03,16,ger,handsanitizer,desinfektionsmittel,14.0
2020-05-10,16,ger,handsanitizer,desinfektionsmittel,15.0
2020-05-17,11,ger,handsanitizer,desinfektionsmittel,10.0
2020-05-24,10,ger,handsanitizer,desinfektionsmittel,9.0
2020-05-31,7,ger,handsanitizer,desinfektionsmittel,6.0
2020-06-07,6,ger,handsanitizer,desinfektionsmittel,5.0
2020-06-14,6,ger,handsanitizer,desinfektionsmittel,5.0
2020-06-21,5,ger,handsanitizer,desinfektionsmittel,3.0
2020-06-28,5,ger,handsanitizer,desinfektionsmittel,4.0
2020-07-05,5,ger,handsanitizer,desinfektionsmittel,4.0
2020-07-12,4,ger,handsanitizer,desinfektionsmittel,2.0
2020-07-19,4,ger,handsanitizer,desinfektionsmittel,2.0
2020-07-26,4,ger,handsanitizer,desinfektionsmittel,2.0
2020-08-02,6,ger,handsanitizer,desinfektionsmittel,5.0
2020-08-09,6,ger,handsanitizer,desinfektionsmittel,5.0
