date,score,country,term,translated_term,score_difference
2020-11-01,35,ger,restaurant,restaurant,-50.0
2019-11-03,72,ger,rice,rei,7.0
2019-11-10,73,ger,rice,rei,5.0
2019-11-17,76,ger,rice,rei,11.0
2019-11-24,68,ger,rice,rei,6.0
2019-12-01,65,ger,rice,rei,8.0
2019-12-08,74,ger,rice,rei,13.0
2019-12-15,63,ger,rice,rei,6.0
2019-12-22,65,ger,rice,rei,9.0
2019-12-29,89,ger,rice,rei,7.0
2020-01-05,95,ger,rice,rei,8.0
2020-01-12,94,ger,rice,rei,11.0
2020-01-19,100,ger,rice,rei,17.0
2020-01-26,90,ger,rice,rei,11.0
2020-02-02,88,ger,rice,rei,9.0
2020-02-09,88,ger,rice,rei,9.0
2020-02-16,82,ger,rice,rei,8.0
2020-02-23,92,ger,rice,rei,21.0
2020-03-01,92,ger,rice,rei,13.0
2020-03-08,91,ger,rice,rei,12.0
2020-03-15,82,ger,rice,rei,5.0
2020-03-22,96,ger,rice,rei,24.0
2020-03-29,99,ger,rice,rei,31.0
2020-04-05,94,ger,rice,rei,25.0
2020-04-12,90,ger,rice,rei,22.0
2020-04-19,91,ger,rice,rei,33.0
2020-04-26,100,ger,rice,rei,29.0
2020-05-03,97,ger,rice,rei,25.0
2020-05-10,92,ger,rice,rei,26.0
2020-05-17,86,ger,rice,rei,14.0
2020-05-24,87,ger,rice,rei,23.0
2020-05-31,83,ger,rice,rei,17.0
2020-06-07,92,ger,rice,rei,32.0
2020-06-14,92,ger,rice,rei,28.0
2020-06-21,81,ger,rice,rei,24.0
2020-06-28,83,ger,rice,rei,21.0
2020-07-05,90,ger,rice,rei,26.0
2020-07-12,87,ger,rice,rei,22.0
2020-07-19,86,ger,rice,rei,21.0
2020-07-26,82,ger,rice,rei,11.0
2020-08-02,84,ger,rice,rei,10.0
2020-08-09,80,ger,rice,rei,8.0
2020-08-16,89,ger,rice,rei,22.0
2020-08-23,88,ger,rice,rei,22.0
2020-08-30,86,ger,rice,rei,17.0
2020-09-06,81,ger,rice,rei,12.0
2020-09-13,84,ger,rice,rei,15.0
2020-09-20,83,ger,rice,rei,17.0
2020-09-27,79,ger,rice,rei,10.0
2020-10-04,81,ger,rice,rei,10.0
2020-10-11,85,ger,rice,rei,10.0
2020-10-18,88,ger,rice,rei,14.0
2020-10-25,82,ger,rice,rei,9.0
2020-11-01,80,ger,rice,rei,8.0
2019-11-03,68,nl,rice,rijst,3.0
2019-11-10,58,nl,rice,rijst,-5.0
2019-11-17,64,nl,rice,rijst,2.0
2019-11-24,67,nl,rice,rijst,9.0
2019-12-01,63,nl,rice,rijst,0.0
2019-12-08,52,nl,rice,rijst,-8.0
2019-12-15,50,nl,rice,rijst,-9.0
2019-12-22,52,nl,rice,rijst,0.0
2019-12-29,66,nl,rice,rijst,1.0
2020-01-05,85,nl,rice,rijst,13.0
2020-01-12,81,nl,rice,rijst,0.0
2020-01-19,81,nl,rice,rijst,13.0
2020-01-26,76,nl,rice,rijst,2.0
2020-02-02,75,nl,rice,rijst,-2.0
2020-02-09,68,nl,rice,rijst,-5.0
2020-02-16,80,nl,rice,rijst,6.0
2020-02-23,80,nl,rice,rijst,16.0
2020-03-01,72,nl,rice,rijst,-1.0
2020-03-08,79,nl,rice,rijst,7.0
2020-03-15,80,nl,rice,rijst,15.0
2020-03-22,89,nl,rice,rijst,18.0
2020-03-29,90,nl,rice,rijst,27.0
2020-04-05,80,nl,rice,rijst,9.0
2020-04-12,86,nl,rice,rijst,33.0
2020-04-19,84,nl,rice,rijst,34.0
2020-04-26,100,nl,rice,rijst,34.0
2020-05-03,92,nl,rice,rijst,21.0
2020-05-10,87,nl,rice,rijst,14.0
2020-05-17,78,nl,rice,rijst,9.0
2020-05-24,81,nl,rice,rijst,23.0
2020-05-31,77,nl,rice,rijst,14.0
2020-06-07,84,nl,rice,rijst,23.0
2020-06-14,73,nl,rice,rijst,17.0
2020-06-21,69,nl,rice,rijst,19.0
2020-06-28,73,nl,rice,rijst,14.0
2020-07-05,78,nl,rice,rijst,15.0
2020-07-12,72,nl,rice,rijst,12.0
2020-07-19,76,nl,rice,rijst,25.0
2020-07-26,77,nl,rice,rijst,10.0
2020-08-02,72,nl,rice,rijst,-4.0
2020-08-09,61,nl,rice,rijst,-10.0
2020-08-16,71,nl,rice,rijst,2.0
2020-08-23,77,nl,rice,rijst,18.0
2020-08-30,80,nl,rice,rijst,10.0
2020-09-06,80,nl,rice,rijst,14.0
2020-09-13,74,nl,rice,rijst,7.0
2020-09-20,76,nl,rice,rijst,12.0
2020-09-27,84,nl,rice,rijst,19.0
2020-10-04,78,nl,rice,rijst,13.0
2020-10-11,83,nl,rice,rijst,17.0
2020-10-18,88,nl,rice,rijst,23.0
2020-10-25,87,nl,rice,rijst,22.0
2020-11-01,81,nl,rice,rijst,13.0
2019-11-03,57,uk,rice,rice,3.0
2019-11-10,59,uk,rice,rice,4.0
2019-11-17,55,uk,rice,rice,2.0
2019-11-24,51,uk,rice,rice,2.0
2019-12-01,50,uk,rice,rice,-4.0
2019-12-08,47,uk,rice,rice,3.0
2019-12-15,47,uk,rice,rice,2.0
2019-12-22,46,uk,rice,rice,0.0
2019-12-29,76,uk,rice,rice,13.0
2020-01-05,78,uk,rice,rice,1.0
2020-01-12,74,uk,rice,rice,-2.0
2020-01-19,75,uk,rice,rice,8.0
2020-01-26,72,uk,rice,rice,9.0
2020-02-02,69,uk,rice,rice,-3.0
2020-02-09,66,uk,rice,rice,0.0
2020-02-16,64,uk,rice,rice,2.0
2020-02-23,63,uk,rice,rice,3.0
2020-03-01,65,uk,rice,rice,3.0
2020-03-08,63,uk,rice,rice,2.0
2020-03-15,73,uk,rice,rice,3.0
2020-03-22,80,uk,rice,rice,18.0
2020-03-29,90,uk,rice,rice,30.0
2020-04-05,96,uk,rice,rice,31.0
2020-04-12,100,uk,rice,rice,41.0
2020-04-19,95,uk,rice,rice,40.0
2020-04-26,99,uk,rice,rice,38.0
2020-05-03,92,uk,rice,rice,32.0
2020-05-10,92,uk,rice,rice,24.0
2020-05-17,86,uk,rice,rice,27.0
2020-05-24,80,uk,rice,rice,24.0
2020-05-31,76,uk,rice,rice,19.0
2020-06-07,80,uk,rice,rice,19.0
2020-06-14,77,uk,rice,rice,20.0
2020-06-21,70,uk,rice,rice,17.0
2020-06-28,75,uk,rice,rice,23.0
2020-07-05,70,uk,rice,rice,16.0
2020-07-12,70,uk,rice,rice,18.0
2020-07-19,75,uk,rice,rice,24.0
2020-07-26,78,uk,rice,rice,23.0
2020-08-02,70,uk,rice,rice,12.0
2020-08-09,66,uk,rice,rice,13.0
2020-08-16,69,uk,rice,rice,12.0
2020-08-23,69,uk,rice,rice,13.0
2020-08-30,70,uk,rice,rice,1.0
2020-09-06,69,uk,rice,rice,1.0
2020-09-13,67,uk,rice,rice,-6.0
2020-09-20,72,uk,rice,rice,-1.0
2020-09-27,71,uk,rice,rice,0.0
2020-10-04,97,uk,rice,rice,25.0
2020-10-11,87,uk,rice,rice,28.0
2020-10-18,78,uk,rice,rice,18.0
2020-10-25,77,uk,rice,rice,18.0
2020-11-01,67,uk,rice,rice,10.0
2019-11-03,58,nl,spices,kruiden,12.0
2019-11-10,58,nl,spices,kruiden,2.0
2019-11-17,59,nl,spices,kruiden,14.0
2019-11-24,49,nl,spices,kruiden,-3.0
2019-12-01,50,nl,spices,kruiden,-4.0
2019-12-08,54,nl,spices,kruiden,0.0
2019-12-15,55,nl,spices,kruiden,-5.0
2019-12-22,69,nl,spices,kruiden,11.0
2019-12-29,59,nl,spices,kruiden,8.0
2020-01-05,65,nl,spices,kruiden,5.0
2020-01-12,60,nl,spices,kruiden,-1.0
2020-01-19,66,nl,spices,kruiden,14.0
2020-01-26,58,nl,spices,kruiden,1.0
2020-02-02,60,nl,spices,kruiden,3.0
2020-02-09,55,nl,spices,kruiden,-2.0
2020-02-16,53,nl,spices,kruiden,-2.0
2020-02-23,57,nl,spices,kruiden,4.0
2020-03-01,54,nl,spices,kruiden,6.0
2020-03-08,52,nl,spices,kruiden,3.0
2020-03-15,67,nl,spices,kruiden,17.0
2020-03-22,72,nl,spices,kruiden,21.0
2020-03-29,82,nl,spices,kruiden,26.0
2020-04-05,86,nl,spices,kruiden,37.0
2020-04-12,88,nl,spices,kruiden,32.0
2020-04-19,83,nl,spices,kruiden,34.0
2020-04-26,100,nl,spices,kruiden,39.0
2020-05-03,93,nl,spices,kruiden,39.0
2020-05-10,86,nl,spices,kruiden,33.0
2020-05-17,79,nl,spices,kruiden,24.0
2020-05-24,84,nl,spices,kruiden,26.0
2020-05-31,65,nl,spices,kruiden,14.0
2020-06-07,76,nl,spices,kruiden,25.0
2020-06-14,71,nl,spices,kruiden,19.0
2020-06-21,59,nl,spices,kruiden,10.0
2020-06-28,63,nl,spices,kruiden,11.0
2020-07-05,67,nl,spices,kruiden,15.0
2020-07-12,63,nl,spices,kruiden,7.0
2020-07-19,65,nl,spices,kruiden,5.0
2020-07-26,68,nl,spices,kruiden,11.0
2020-08-02,66,nl,spices,kruiden,11.0
2020-08-09,60,nl,spices,kruiden,3.0
2020-08-16,67,nl,spices,kruiden,6.0
2020-08-23,60,nl,spices,kruiden,11.0
2020-08-30,62,nl,spices,kruiden,12.0
2020-09-06,61,nl,spices,kruiden,1.0
2020-09-13,62,nl,spices,kruiden,-1.0
2020-09-20,65,nl,spices,kruiden,6.0
2020-09-27,64,nl,spices,kruiden,10.0
2020-10-04,70,nl,spices,kruiden,12.0
2020-10-11,71,nl,spices,kruiden,10.0
2020-10-18,75,nl,spices,kruiden,7.0
2020-10-25,75,nl,spices,kruiden,19.0
2020-11-01,71,nl,spices,kruiden,13.0
2019-11-03,61,uk,spices,spice,5.0
2019-11-10,58,uk,spices,spice,-5.0
2019-11-17,62,uk,spices,spice,4.0
2019-11-24,54,uk,spices,spice,-7.0
2019-12-01,59,uk,spices,spice,0.0
2019-12-08,62,uk,spices,spice,-6.0
2019-12-15,69,uk,spices,spice,9.0
2019-12-22,76,uk,spices,spice,-3.0
2019-12-29,62,uk,spices,spice,-7.0
2020-01-05,72,uk,spices,spice,3.0
2020-01-12,73,uk,spices,spice,13.0
2020-01-19,60,uk,spices,spice,-6.0
2020-01-26,69,uk,spices,spice,7.0
2020-02-02,71,uk,spices,spice,3.0
2020-02-09,66,uk,spices,spice,-3.0
2020-02-16,53,uk,spices,spice,-5.0
2020-02-23,58,uk,spices,spice,-1.0
2020-03-01,63,uk,spices,spice,6.0
2020-03-08,63,uk,spices,spice,5.0
2020-03-15,53,uk,spices,spice,-3.0
2020-03-22,79,uk,spices,spice,24.0
2020-03-29,92,uk,spices,spice,25.0
2020-04-05,98,uk,spices,spice,34.0
2020-04-12,100,uk,spices,spice,47.0
2020-04-19,92,uk,spices,spice,39.0
2020-04-26,98,uk,spices,spice,48.0
2020-05-03,93,uk,spices,spice,26.0
2020-05-10,81,uk,spices,spice,23.0
2020-05-17,79,uk,spices,spice,37.0
2020-05-24,83,uk,spices,spice,35.0
2020-05-31,75,uk,spices,spice,20.0
2020-06-07,70,uk,spices,spice,22.0
2020-06-14,73,uk,spices,spice,20.0
2020-06-21,67,uk,spices,spice,14.0
2020-06-28,68,uk,spices,spice,22.0
2020-07-05,73,uk,spices,spice,19.0
2020-07-12,69,uk,spices,spice,20.0
2020-07-19,63,uk,spices,spice,14.0
2020-07-26,61,uk,spices,spice,3.0
2020-08-02,64,uk,spices,spice,6.0
2020-08-09,60,uk,spices,spice,2.0
2020-08-16,76,uk,spices,spice,18.0
2020-08-23,65,uk,spices,spice,11.0
2020-08-30,68,uk,spices,spice,13.0
2020-09-06,72,uk,spices,spice,23.0
2020-09-13,63,uk,spices,spice,10.0
2020-09-20,72,uk,spices,spice,19.0
2020-09-27,74,uk,spices,spice,20.0
2020-10-04,83,uk,spices,spice,20.0
2020-10-11,79,uk,spices,spice,19.0
2020-10-18,77,uk,spices,spice,23.0
2020-10-25,79,uk,spices,spice,16.0
2020-11-01,77,uk,spices,spice,16.0
2019-11-03,74,ger,spices,gewuerze,-3.0
2019-11-10,70,ger,spices,gewuerze,-8.0
2019-11-17,74,ger,spices,gewuerze,5.0
2019-11-24,81,ger,spices,gewuerze,1.0
2019-12-01,87,ger,spices,gewuerze,5.0
2019-12-08,95,ger,spices,gewuerze,5.0
2019-12-15,100,ger,spices,gewuerze,17.0
2019-12-22,91,ger,spices,gewuerze,16.0
2019-12-29,76,ger,spices,gewuerze,8.0
2020-01-05,76,ger,spices,gewuerze,10.0
2020-01-12,64,ger,spices,gewuerze,-2.0
2020-01-19,68,ger,spices,gewuerze,8.0
2020-01-26,72,ger,spices,gewuerze,7.0
2020-02-02,62,ger,spices,gewuerze,-8.0
2020-02-09,59,ger,spices,gewuerze,-1.0
2020-02-16,67,ger,spices,gewuerze,6.0
2020-02-23,54,ger,spices,gewuerze,1.0
2020-03-01,63,ger,spices,gewuerze,6.0
2020-03-08,54,ger,spices,gewuerze,-5.0
2020-03-15,50,ger,spices,gewuerze,-11.0
2020-03-22,65,ger,spices,gewuerze,5.0
2020-03-29,81,ger,spices,gewuerze,25.0
2020-04-05,80,ger,spices,gewuerze,28.0
2020-04-12,76,ger,spices,gewuerze,19.0
2020-04-19,71,ger,spices,gewuerze,17.0
2020-04-26,78,ger,spices,gewuerze,22.0
2020-05-03,75,ger,spices,gewuerze,17.0
2020-05-10,66,ger,spices,gewuerze,16.0
2020-05-17,70,ger,spices,gewuerze,14.0
2020-05-24,69,ger,spices,gewuerze,15.0
2020-05-31,67,ger,spices,gewuerze,17.0
2020-06-07,64,ger,spices,gewuerze,11.0
2020-06-14,64,ger,spices,gewuerze,21.0
2020-06-21,58,ger,spices,gewuerze,15.0
2020-06-28,56,ger,spices,gewuerze,14.0
2020-07-05,71,ger,spices,gewuerze,24.0
2020-07-12,59,ger,spices,gewuerze,3.0
2020-07-19,73,ger,spices,gewuerze,20.0
2020-07-26,66,ger,spices,gewuerze,17.0
2020-08-02,74,ger,spices,gewuerze,17.0
2020-08-09,59,ger,spices,gewuerze,5.0
2020-08-16,66,ger,spices,gewuerze,10.0
2020-08-23,72,ger,spices,gewuerze,16.0
2020-08-30,73,ger,spices,gewuerze,20.0
2020-09-06,67,ger,spices,gewuerze,14.0
2020-09-13,63,ger,spices,gewuerze,5.0
2020-09-20,77,ger,spices,gewuerze,13.0
2020-09-27,88,ger,spices,gewuerze,21.0
2020-10-04,77,ger,spices,gewuerze,13.0
2020-10-11,90,ger,spices,gewuerze,20.0
2020-10-18,99,ger,spices,gewuerze,28.0
2020-10-25,88,ger,spices,gewuerze,19.0
2020-11-01,89,ger,spices,gewuerze,15.0
2019-11-03,20,nl,takeaway,takeaway,-2.0
2019-11-10,26,nl,takeaway,takeaway,1.0
2019-11-17,26,nl,takeaway,takeaway,9.0
2019-11-24,22,nl,takeaway,takeaway,-2.0
2019-12-01,23,nl,takeaway,takeaway,12.0
2019-12-08,27,nl,takeaway,takeaway,5.0
2019-12-15,20,nl,takeaway,takeaway,-1.0
2019-12-22,23,nl,takeaway,takeaway,-2.0
2019-12-29,18,nl,takeaway,takeaway,-5.0
2020-01-05,32,nl,takeaway,takeaway,4.0
2020-01-12,26,nl,takeaway,takeaway,4.0
2020-01-19,26,nl,takeaway,takeaway,-1.0
2020-01-26,29,nl,takeaway,takeaway,3.0
2020-02-02,25,nl,takeaway,takeaway,-2.0
2020-02-09,40,nl,takeaway,takeaway,22.0
2020-02-16,22,nl,takeaway,takeaway,-19.0
2020-02-23,38,nl,takeaway,takeaway,14.0
2020-03-01,27,nl,takeaway,takeaway,1.0
2020-03-08,26,nl,takeaway,takeaway,-6.0
2020-03-15,39,nl,takeaway,takeaway,19.0
2020-03-22,35,nl,takeaway,takeaway,15.0
2020-03-29,44,nl,takeaway,takeaway,26.0
2020-04-05,44,nl,takeaway,takeaway,13.0
2020-04-12,38,nl,takeaway,takeaway,16.0
2020-04-19,42,nl,takeaway,takeaway,15.0
2020-04-26,72,nl,takeaway,takeaway,45.0
2020-05-03,82,nl,takeaway,takeaway,63.0
2020-05-10,78,nl,takeaway,takeaway,57.0
2020-05-17,73,nl,takeaway,takeaway,52.0
2020-05-24,54,nl,takeaway,takeaway,28.0
2020-05-31,38,nl,takeaway,takeaway,17.0
2020-06-07,48,nl,takeaway,takeaway,25.0
2020-06-14,37,nl,takeaway,takeaway,12.0
2020-06-21,30,nl,takeaway,takeaway,4.0
2020-06-28,45,nl,takeaway,takeaway,19.0
2020-07-05,43,nl,takeaway,takeaway,23.0
2020-07-12,20,nl,takeaway,takeaway,-7.0
2020-07-19,33,nl,takeaway,takeaway,4.0
2020-07-26,27,nl,takeaway,takeaway,-12.0
2020-08-02,39,nl,takeaway,takeaway,14.0
2020-08-09,33,nl,takeaway,takeaway,3.0
2020-08-16,34,nl,takeaway,takeaway,10.0
2020-08-23,30,nl,takeaway,takeaway,0.0
2020-08-30,33,nl,takeaway,takeaway,9.0
2020-09-06,45,nl,takeaway,takeaway,21.0
2020-09-13,31,nl,takeaway,takeaway,13.0
2020-09-20,21,nl,takeaway,takeaway,-2.0
2020-09-27,32,nl,takeaway,takeaway,7.0
2020-10-04,38,nl,takeaway,takeaway,5.0
2020-10-11,78,nl,takeaway,takeaway,47.0
2020-10-18,100,nl,takeaway,takeaway,72.0
2020-10-25,99,nl,takeaway,takeaway,70.0
2020-11-01,91,nl,takeaway,takeaway,71.0
2019-11-03,54,uk,takeaway,takeaway,1.0
2019-11-10,50,uk,takeaway,takeaway,-7.0
2019-11-17,53,uk,takeaway,takeaway,-3.0
2019-11-24,52,uk,takeaway,takeaway,0.0
2019-12-01,51,uk,takeaway,takeaway,0.0
2019-12-08,46,uk,takeaway,takeaway,-7.0
2019-12-15,48,uk,takeaway,takeaway,-6.0
2019-12-22,56,uk,takeaway,takeaway,-2.0
2019-12-29,57,uk,takeaway,takeaway,-8.0
2020-01-05,47,uk,takeaway,takeaway,-5.0
2020-01-12,47,uk,takeaway,takeaway,-9.0
2020-01-19,50,uk,takeaway,takeaway,1.0
2020-01-26,54,uk,takeaway,takeaway,4.0
2020-02-02,52,uk,takeaway,takeaway,-9.0
2020-02-09,51,uk,takeaway,takeaway,-2.0
2020-02-16,55,uk,takeaway,takeaway,1.0
2020-02-23,55,uk,takeaway,takeaway,0.0
2020-03-01,55,uk,takeaway,takeaway,5.0
2020-03-08,48,uk,takeaway,takeaway,1.0
2020-03-15,71,uk,takeaway,takeaway,13.0
2020-03-22,100,uk,takeaway,takeaway,47.0
2020-03-29,81,uk,takeaway,takeaway,8.0
2020-04-05,73,uk,takeaway,takeaway,-6.0
2020-04-12,97,uk,takeaway,takeaway,18.0
2020-04-19,79,uk,takeaway,takeaway,8.0
2020-04-26,90,uk,takeaway,takeaway,37.0
2020-05-03,89,uk,takeaway,takeaway,40.0
2020-05-10,90,uk,takeaway,takeaway,38.0
2020-05-17,91,uk,takeaway,takeaway,40.0
2020-05-24,98,uk,takeaway,takeaway,42.0
2020-05-31,90,uk,takeaway,takeaway,37.0
2020-06-07,95,uk,takeaway,takeaway,48.0
2020-06-14,91,uk,takeaway,takeaway,43.0
2020-06-21,91,uk,takeaway,takeaway,37.0
2020-06-28,85,uk,takeaway,takeaway,37.0
2020-07-05,84,uk,takeaway,takeaway,33.0
2020-07-12,78,uk,takeaway,takeaway,25.0
2020-07-19,84,uk,takeaway,takeaway,27.0
2020-07-26,89,uk,takeaway,takeaway,35.0
2020-08-02,94,uk,takeaway,takeaway,43.0
2020-08-09,97,uk,takeaway,takeaway,38.0
2020-08-16,92,uk,takeaway,takeaway,35.0
2020-08-23,98,uk,takeaway,takeaway,27.0
2020-08-30,93,uk,takeaway,takeaway,36.0
2020-09-06,85,uk,takeaway,takeaway,32.0
2020-09-13,82,uk,takeaway,takeaway,30.0
2020-09-20,84,uk,takeaway,takeaway,31.0
2020-09-27,82,uk,takeaway,takeaway,25.0
2020-10-04,72,uk,takeaway,takeaway,13.0
2020-10-11,62,uk,takeaway,takeaway,10.0
2020-10-18,68,uk,takeaway,takeaway,14.0
2020-10-25,67,uk,takeaway,takeaway,19.0
2020-11-01,81,uk,takeaway,takeaway,27.0
2019-11-03,66,nl,to-go,to-go,2.0
2019-11-10,74,nl,to-go,to-go,-2.0
2019-11-17,80,nl,to-go,to-go,-3.0
2019-11-24,72,nl,to-go,to-go,-7.0
2019-12-01,71,nl,to-go,to-go,-5.0
2019-12-08,64,nl,to-go,to-go,-9.0
2019-12-15,69,nl,to-go,to-go,4.0
2019-12-22,75,nl,to-go,to-go,-3.0
2019-12-29,75,nl,to-go,to-go,3.0
2020-01-05,75,nl,to-go,to-go,0.0
2020-01-12,76,nl,to-go,to-go,5.0
2020-01-19,77,nl,to-go,to-go,14.0
2020-01-26,69,nl,to-go,to-go,8.0
2020-02-02,75,nl,to-go,to-go,-7.0
2020-02-09,81,nl,to-go,to-go,3.0
2020-02-16,76,nl,to-go,to-go,3.0
2020-02-23,81,nl,to-go,to-go,3.0
2020-03-01,75,nl,to-go,to-go,-1.0
2020-03-08,62,nl,to-go,to-go,-4.0
2020-03-15,75,nl,to-go,to-go,14.0
2020-03-22,81,nl,to-go,to-go,15.0
2020-03-29,83,nl,to-go,to-go,18.0
2020-04-05,74,nl,to-go,to-go,8.0
2020-04-12,84,nl,to-go,to-go,9.0
2020-04-19,83,nl,to-go,to-go,14.0
2020-04-26,89,nl,to-go,to-go,19.0
2020-05-03,97,nl,to-go,to-go,23.0
2020-05-10,84,nl,to-go,to-go,16.0
2020-05-17,97,nl,to-go,to-go,26.0
2020-05-24,90,nl,to-go,to-go,23.0
2020-05-31,83,nl,to-go,to-go,12.0
2020-06-07,76,nl,to-go,to-go,0.0
2020-06-14,79,nl,to-go,to-go,1.0
2020-06-21,76,nl,to-go,to-go,7.0
2020-06-28,69,nl,to-go,to-go,-8.0
2020-07-05,75,nl,to-go,to-go,7.0
2020-07-12,90,nl,to-go,to-go,11.0
2020-07-19,82,nl,to-go,to-go,5.0
2020-07-26,77,nl,to-go,to-go,-5.0
2020-08-02,78,nl,to-go,to-go,-7.0
2020-08-09,76,nl,to-go,to-go,-7.0
2020-08-16,81,nl,to-go,to-go,3.0
2020-08-23,86,nl,to-go,to-go,7.0
2020-08-30,80,nl,to-go,to-go,3.0
2020-09-06,82,nl,to-go,to-go,6.0
2020-09-13,72,nl,to-go,to-go,-7.0
2020-09-20,81,nl,to-go,to-go,-3.0
2020-09-27,71,nl,to-go,to-go,3.0
2020-10-04,72,nl,to-go,to-go,-2.0
2020-10-11,80,nl,to-go,to-go,6.0
2020-10-18,96,nl,to-go,to-go,22.0
2020-10-25,100,nl,to-go,to-go,20.0
2020-11-01,87,nl,to-go,to-go,21.0
2019-11-03,57,uk,to-go,to-go,2.0
2019-11-10,57,uk,to-go,to-go,1.0
2019-11-17,58,uk,to-go,to-go,2.0
2019-11-24,56,uk,to-go,to-go,1.0
2019-12-01,53,uk,to-go,to-go,0.0
2019-12-08,53,uk,to-go,to-go,1.0
2019-12-15,53,uk,to-go,to-go,4.0
2019-12-22,58,uk,to-go,to-go,-4.0
2019-12-29,67,uk,to-go,to-go,-3.0
2020-01-05,70,uk,to-go,to-go,4.0
2020-01-12,67,uk,to-go,to-go,4.0
2020-01-19,65,uk,to-go,to-go,2.0
2020-01-26,64,uk,to-go,to-go,5.0
2020-02-02,63,uk,to-go,to-go,3.0
2020-02-09,62,uk,to-go,to-go,2.0
2020-02-16,66,uk,to-go,to-go,3.0
2020-02-23,63,uk,to-go,to-go,2.0
2020-03-01,63,uk,to-go,to-go,3.0
2020-03-08,70,uk,to-go,to-go,13.0
2020-03-15,87,uk,to-go,to-go,26.0
2020-03-22,100,uk,to-go,to-go,40.0
2020-03-29,72,uk,to-go,to-go,12.0
2020-04-05,65,uk,to-go,to-go,2.0
2020-04-12,67,uk,to-go,to-go,4.0
2020-04-19,69,uk,to-go,to-go,8.0
2020-04-26,66,uk,to-go,to-go,8.0
2020-05-03,68,uk,to-go,to-go,8.0
2020-05-10,80,uk,to-go,to-go,21.0
2020-05-17,73,uk,to-go,to-go,11.0
2020-05-24,76,uk,to-go,to-go,12.0
2020-05-31,70,uk,to-go,to-go,11.0
2020-06-07,67,uk,to-go,to-go,8.0
2020-06-14,69,uk,to-go,to-go,7.0
2020-06-21,72,uk,to-go,to-go,8.0
2020-06-28,74,uk,to-go,to-go,11.0
2020-07-05,70,uk,to-go,to-go,7.0
2020-07-12,69,uk,to-go,to-go,2.0
2020-07-19,74,uk,to-go,to-go,8.0
2020-07-26,79,uk,to-go,to-go,12.0
2020-08-02,72,uk,to-go,to-go,4.0
2020-08-09,72,uk,to-go,to-go,5.0
2020-08-16,74,uk,to-go,to-go,4.0
2020-08-23,72,uk,to-go,to-go,4.0
2020-08-30,73,uk,to-go,to-go,10.0
2020-09-06,67,uk,to-go,to-go,7.0
2020-09-13,69,uk,to-go,to-go,7.0
2020-09-20,68,uk,to-go,to-go,6.0
2020-09-27,65,uk,to-go,to-go,4.0
2020-10-04,63,uk,to-go,to-go,3.0
2020-10-11,69,uk,to-go,to-go,9.0
2020-10-18,71,uk,to-go,to-go,10.0
2020-10-25,71,uk,to-go,to-go,14.0
2020-11-01,63,uk,to-go,to-go,6.0
2019-11-03,37,ger,to-go,zummitnehmen,2.0
2019-11-10,57,ger,to-go,zummitnehmen,21.0
2019-11-17,45,ger,to-go,zummitnehmen,-4.0
2019-11-24,51,ger,to-go,zummitnehmen,8.0
2019-12-01,56,ger,to-go,zummitnehmen,7.0
2019-12-08,46,ger,to-go,zummitnehmen,3.0
2019-12-15,36,ger,to-go,zummitnehmen,-7.0
2019-12-22,52,ger,to-go,zummitnehmen,10.0
2019-12-29,58,ger,to-go,zummitnehmen,16.0
2020-01-05,39,ger,to-go,zummitnehmen,0.0
2020-01-12,40,ger,to-go,zummitnehmen,-11.0
2020-01-19,45,ger,to-go,zummitnehmen,4.0
2020-01-26,42,ger,to-go,zummitnehmen,-1.0
2020-02-02,39,ger,to-go,zummitnehmen,1.0
2020-02-09,46,ger,to-go,zummitnehmen,9.0
2020-02-16,51,ger,to-go,zummitnehmen,7.0
2020-02-23,44,ger,to-go,zummitnehmen,-2.0
2020-03-01,41,ger,to-go,zummitnehmen,-5.0
2020-03-08,28,ger,to-go,zummitnehmen,-13.0
2020-03-15,42,ger,to-go,zummitnehmen,0.0
2020-03-22,62,ger,to-go,zummitnehmen,19.0
2020-03-29,65,ger,to-go,zummitnehmen,-1.0
2020-04-05,62,ger,to-go,zummitnehmen,10.0
2020-04-12,57,ger,to-go,zummitnehmen,9.0
2020-04-19,73,ger,to-go,zummitnehmen,29.0
2020-04-26,74,ger,to-go,zummitnehmen,26.0
2020-05-03,73,ger,to-go,zummitnehmen,32.0
2020-05-10,59,ger,to-go,zummitnehmen,23.0
2020-05-17,62,ger,to-go,zummitnehmen,19.0
2020-05-24,55,ger,to-go,zummitnehmen,11.0
2020-05-31,51,ger,to-go,zummitnehmen,-4.0
2020-06-07,56,ger,to-go,zummitnehmen,14.0
2020-06-14,48,ger,to-go,zummitnehmen,-10.0
2020-06-21,58,ger,to-go,zummitnehmen,-4.0
2020-06-28,49,ger,to-go,zummitnehmen,7.0
2020-07-05,54,ger,to-go,zummitnehmen,9.0
2020-07-12,58,ger,to-go,zummitnehmen,11.0
2020-07-19,54,ger,to-go,zummitnehmen,2.0
2020-07-26,59,ger,to-go,zummitnehmen,16.0
2020-08-02,74,ger,to-go,zummitnehmen,21.0
2020-08-09,70,ger,to-go,zummitnehmen,27.0
2020-08-16,71,ger,to-go,zummitnehmen,13.0
2020-08-23,68,ger,to-go,zummitnehmen,14.0
2020-08-30,47,ger,to-go,zummitnehmen,4.0
